
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.018711                       # Number of seconds simulated
system.cpu3.iq.fu_full::FloatSqrt                   0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdAdd                     0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdAddAcc                  0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdAlu                     0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdCmp                     0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdCvt                     0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdMisc                    0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdMult                    0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdMultAcc                 0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdShift                   0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdShiftAcc                0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdSqrt                    0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdFloatAdd                0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdFloatAlu                0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdFloatCmp                0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdFloatCvt                0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdFloatDiv                0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdFloatMisc               0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdFloatMult               0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdFloatMultAcc            0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::SimdFloatSqrt               0      0.00%     48.86% # attempts to use FU when none available
system.cpu3.iq.fu_full::MemRead                 90426     45.19%     94.05% # attempts to use FU when none available
system.cpu3.iq.fu_full::MemWrite                11905      5.95%    100.00% # attempts to use FU when none available
system.cpu3.iq.fu_full::IprAccess                   0      0.00%    100.00% # attempts to use FU when none available
system.cpu3.iq.fu_full::InstPrefetch                0      0.00%    100.00% # attempts to use FU when none available
system.cpu3.iq.FU_type_0::No_OpClass                4      0.00%      0.00% # Type of FU issued
system.cpu3.iq.FU_type_0::IntAlu              3403330     48.23%     48.23% # Type of FU issued
system.cpu3.iq.FU_type_0::IntMult                 151      0.00%     48.23% # Type of FU issued
system.cpu3.iq.FU_type_0::IntDiv                    0      0.00%     48.23% # Type of FU issued
system.cpu3.iq.FU_type_0::FloatAdd             951759     13.49%     61.72% # Type of FU issued
system.cpu3.iq.FU_type_0::FloatCmp                  0      0.00%     61.72% # Type of FU issued
system.cpu3.iq.FU_type_0::FloatCvt                  0      0.00%     61.72% # Type of FU issued
system.cpu3.iq.FU_type_0::FloatMult            737293     10.45%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::FloatDiv                  0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::FloatSqrt                 0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdAdd                   0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdAddAcc                0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdAlu                   0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdCmp                   0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdCvt                   0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdMisc                  0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdMult                  0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdMultAcc               0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdShift                 0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdShiftAcc              0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdSqrt                  0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdFloatAdd              0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdFloatAlu              0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdFloatCmp              0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdFloatCvt              0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdFloatDiv              0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdFloatMisc             0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdFloatMult             0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdFloatMultAcc            0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::SimdFloatSqrt             0      0.00%     72.17% # Type of FU issued
system.cpu3.iq.FU_type_0::MemRead             1197725     16.97%     89.14% # Type of FU issued
system.cpu3.iq.FU_type_0::MemWrite             766477     10.86%    100.00% # Type of FU issued
system.cpu3.iq.FU_type_0::IprAccess                 0      0.00%    100.00% # Type of FU issued
system.cpu3.iq.FU_type_0::InstPrefetch              0      0.00%    100.00% # Type of FU issued
system.cpu3.iq.FU_type_0::total               7056739                       # Type of FU issued
system.cpu3.iq.rate                          2.162066                       # Inst issue rate
system.cpu3.iq.fu_busy_cnt                     200114                       # FU busy when requested
system.cpu3.iq.fu_busy_rate                  0.028358                       # FU busy rate (busy events/executed inst)
system.cpu3.iq.int_inst_queue_reads          10018244                       # Number of integer instruction queue reads
system.cpu3.iq.int_inst_queue_writes          3867184                       # Number of integer instruction queue writes
system.cpu3.iq.int_inst_queue_wakeup_accesses      3316278                       # Number of integer instruction queue wakeup accesses
system.cpu3.iq.fp_inst_queue_reads            7581818                       # Number of floating instruction queue reads
system.cpu3.iq.fp_inst_queue_writes           3932931                       # Number of floating instruction queue writes
